"Car.CamberFL","Car.CamberFR","Car.SideSlipAngle","Car.SlipAngleFL","Car.SlipAngleFR","Car.YawRate","Car.ay","Driver.Steer.Ang","Driver.Steer.Trq","Time"
"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
"rad","rad","rad","rad","rad","rad/s","m/s^2","rad","Nm","s"
-0.004505080171,-0.002629811643,0,-9.278575817e-006,-9.86944633e-006,-2.156966366e-005,0.00212605414,-1.228505362e-012,0.04506091401,0.551
-0.004508148879,-0.00262751407,0,-9.239554856e-006,-9.88150714e-006,-2.175102964e-005,0.002130246256,-1.44253305e-012,0.04519285262,0.561
-0.00451108627,-0.002625324531,0,-9.143055649e-006,-9.832661817e-006,-2.175857117e-005,0.002123474143,-1.680912462e-012,0.04528671876,0.571
-0.004513901658,-0.002623225097,0,-8.991974028e-006,-9.725286873e-006,-2.159895485e-005,0.002105609747,-1.944321657e-012,0.04534449428,0.581
-0.004516608082,-0.002621196443,0,-8.78958781e-006,-9.562311789e-006,-2.127811604e-005,0.002076731529,-2.233099773e-012,0.0453684926,0.591
-0.004519219976,-0.002619218314,0,-8.539463124e-006,-9.347131709e-006,-2.08010897e-005,0.002037091414,-2.547230222e-012,0.04536141083,0.601
-0.004521753639,-0.002617269754,0,-8.245408935e-006,-9.083545592e-006,-2.017204861e-005,0.001987059368,-2.886313584e-012,0.04532619193,0.611
-0.004524225835,-0.002615330508,0,-7.911429748e-006,-8.775678907e-006,-1.939459071e-005,0.001927109668,-3.249550152e-012,0.04526589438,0.621
-0.004526653327,-0.002613380086,0,-7.541671039e-006,-8.427903595e-006,-1.847215208e-005,0.001857815427,-3.635732123e-012,0.04518363625,0.631
-0.004529053811,-0.002611399628,0,-7.140361049e-006,-8.044756214e-006,-1.740845619e-005,0.001779845799,-4.043254013e-012,0.04508251324,0.641
-0.004531443585,-0.002609371673,0,-6.711752121e-006,-7.630843356e-006,-1.620795592e-005,0.001693957252,-4.470139536e-012,0.04496558383,0.651
-0.004533839412,-0.00260727969,0,-6.260054761e-006,-7.19075797e-006,-1.487623649e-005,0.001600978547,-4.914083029e-012,0.04483579472,0.661
-0.004536256194,-0.002605109708,0,-5.789372153e-006,-6.728992048e-006,-1.34203392e-005,0.001501792227,-5.372504958e-012,0.04469595477,0.671
-0.004538706969,-0.002602849854,0,-5.30363377e-006,-6.249854778e-006,-1.184898065e-005,0.001397312968,-5.842620658e-012,0.04454870522,0.681
-0.004541204777,-0.002600490116,0,-4.806538982e-006,-5.757403869e-006,-1.017264185e-005,0.001288464759,-6.321507987e-012,0.04439646378,0.691
-0.004543759394,-0.002598023741,0,-4.301502486e-006,-5.255385531e-006,-8.403547326e-006,0.001176158432,-6.80618192e-012,0.04424141347,0.701
-0.004546378739,-0.002595445374,0,-3.7916152e-006,-4.747189905e-006,-6.555504569e-006,0.001061270828,-7.293661335e-012,0.0440854691,0.711
-0.004549070261,-0.00259275292,0,-3.279612201e-006,-4.235817869e-006,-4.643645752e-006,0.0009446269833,-7.781028426e-012,0.04393027723,0.721
-0.004551837686,-0.002589945914,0,-2.767854994e-006,-3.723865575e-006,-2.684090987e-006,0.0008269849932,-8.265480314e-012,0.04377718642,0.731
-0.004554683343,-0.002587026916,0,-2.258326049e-006,-3.213518767e-006,-6.935703709e-007,0.0007090281579,-8.744367209e-012,0.04362726584,0.741
-0.004557607695,-0.002583999652,0,-1.75263267e-006,-2.706561872e-006,1.310899393e-006,0.0005913731293,-9.215221468e-012,0.04348130152,0.751
-0.004560609348,-0.002580870641,0,-1.252023708e-006,-2.204395514e-006,3.312421768e-006,0.0004744317266,-9.675768867e-012,0.04333981127,0.761
-0.004563685041,-0.002577647567,0,-7.574205938e-007,-1.708065838e-006,5.296459676e-006,0.0003586189414,-1.012394509e-011,0.04320305213,0.771
-0.004566830117,-0.002574339742,0,-2.694380612e-007,-1.218296347e-006,7.248400379e-006,0.0002444317506,-1.055790698e-011,0.04307104275,0.781
-0.004570038058,-0.00257095811,0,2.116232167e-007,-7.354797731e-007,9.154435247e-006,0.0001288646599,-1.097602391e-011,0.04294368997,0.791
-0.00457329955,-0.002567514777,0,6.858547295e-007,-2.595911326e-007,1.100151439e-005,1.738476203e-005,-1.137684738e-011,0.04282058775,0.801
